WaveLenght (nm)	Skylarr
863.29	0.171989673
863.3	0.171995511
863.31	0.17200056
863.32	0.17200464
863.33	0.172008995
863.34	0.172010705
863.35	0.172010602
863.36	0.172009165
863.37	0.172005831
863.38	0.172001106
863.39	0.171995785
863.4	0.171990126
863.41	0.171986264
863.42	0.171981798
863.43	0.171978946
863.44	0.171971864
863.45	0.171960582
863.46	0.171944643
863.47	0.171924476
863.48	0.17190123
863.49	0.171870984
863.5	0.171837597
863.51	0.171800976
863.52	0.171763258
863.53	0.171727323
863.54	0.171701163
863.55	0.171683515
863.56	0.171675604
863.57	0.171677679
863.58	0.171689553
863.59	0.171710433
863.6	0.171741222
863.61	0.171774692
863.62	0.171808655
863.63	0.17184177
863.64	0.171869706
863.65	0.171892979
863.66	0.171911538
863.67	0.171922973
863.68	0.171928147
863.69	0.171928564
863.7	0.171922993
863.71	0.171915337
863.72	0.171905578
863.73	0.1718956
863.74	0.171884997
863.75	0.171874629
863.76	0.171865406
863.77	0.171858594
863.78	0.171853419
863.79	0.171850401
863.8	0.171849439
863.81	0.171849354
863.82	0.171850247
863.83	0.171852681
863.84	0.171856053
863.85	0.171858663
863.86	0.171859816
863.87	0.171860847
863.88	0.171860133
863.89	0.17185828
863.9	0.17185571
863.91	0.171853264
863.92	0.171849642
863.93	0.171846499
863.94	0.171844255
863.95	0.171842465
863.96	0.171841646
863.97	0.171840143
863.98	0.17183981
863.99	0.171839316
864	0.17183918
864.01	0.171837958
864.02	0.171837818
864.03	0.171835671
864.04	0.171833944
864.05	0.171831283
864.06	0.171826869
864.07	0.171823494
864.08	0.171818917
864.09	0.171814003
864.1	0.171808874
864.11	0.171803038
864.12	0.17179674
864.13	0.171791601
864.14	0.171786547
864.15	0.171782438
864.16	0.171778555
864.17	0.171776089
864.18	0.171774659
864.19	0.17177216
864.2	0.171769991
864.21	0.171769531
864.22	0.171767437
864.23	0.171766406
864.24	0.171764209
864.25	0.171761178
864.26	0.171758391
864.27	0.171755099
864.28	0.171750769
864.29	0.171747401
864.3	0.171743458
864.31	0.171740326
864.32	0.171737101
864.33	0.17173393
864.34	0.171731282
864.35	0.171728038
864.36	0.17172554
864.37	0.171722874
864.38	0.171721059
864.39	0.171718568
864.4	0.171716442
864.41	0.171713636
864.42	0.171710611
864.43	0.171707273
864.44	0.171704846
864.45	0.171702092
864.46	0.171699447
864.47	0.171696269
864.48	0.171693091
864.49	0.17169027
864.5	0.171686995
864.51	0.171683691
864.52	0.171680705
864.53	0.171677439
864.54	0.171674361
864.55	0.171671728
864.56	0.171668078
864.57	0.171664929
864.58	0.171661786
864.59	0.171659204
864.6	0.171656018
864.61	0.171653861
864.62	0.171651014
864.63	0.171648591
864.64	0.171645623
864.65	0.171642368
864.66	0.171639029
864.67	0.171636103
864.68	0.171632289
864.69	0.171630006
864.7	0.171626595
864.71	0.171622512
864.72	0.17161817
864.73	0.171614172
864.74	0.171611139
864.75	0.171607619
864.76	0.171604934
864.77	0.171601396
864.78	0.171598452
864.79	0.1715944
864.8	0.171589845
864.81	0.17158675
864.82	0.171582195
864.83	0.171578975
864.84	0.171573949
864.85	0.171569342
864.86	0.171564448
864.87	0.171559482
864.88	0.171555033
864.89	0.17155082
864.9	0.171547772
864.91	0.171545612
864.92	0.17154319
864.93	0.171540979
864.94	0.171539532
864.95	0.171538323
864.96	0.171537848
864.97	0.171536542
864.98	0.171535383
864.99	0.171533636
865	0.171531807
865.01	0.171529998
865.02	0.171527205
865.03	0.171524005
865.04	0.171520228
865.05	0.171517097
865.06	0.171514104
865.07	0.171510947
865.08	0.171506829
865.09	0.17150197
865.1	0.171498144
865.11	0.171492952
865.12	0.1714894
865.13	0.171484518
865.14	0.171479374
865.15	0.171475178
865.16	0.171469804
865.17	0.171465608
865.18	0.171460819
865.19	0.171457404
865.2	0.171455011
865.21	0.171452544
865.22	0.171451022
865.23	0.171449413
865.24	0.171447976
865.25	0.171444961
865.26	0.171443325
865.27	0.171440186
865.28	0.17143686
865.29	0.171433534
865.3	0.171428681
865.31	0.171423078
865.32	0.171417698
865.33	0.171412215
865.34	0.171406559
865.35	0.171403012
865.36	0.171399245
865.37	0.171396623
865.38	0.17139462
865.39	0.171392681
865.4	0.171391343
865.41	0.171389177
865.42	0.171388597
865.43	0.171387284
865.44	0.171386275
865.45	0.171384057
865.46	0.171381869
865.47	0.171379657
865.48	0.171375943
865.49	0.171373112
865.5	0.17137051
865.51	0.17136788
865.52	0.171364629
865.53	0.171361703
865.54	0.171357711
865.55	0.171352693
865.56	0.171347826
865.57	0.171343532
865.58	0.171337928
865.59	0.171332636
865.6	0.171326471
865.61	0.171320009
865.62	0.171313264
865.63	0.171308575
865.64	0.171304717
865.65	0.171300866
865.66	0.171298919
865.67	0.17129788
865.68	0.171296707
865.69	0.17129529
865.7	0.171294848
865.71	0.17129375
865.72	0.171291357
865.73	0.171289537
865.74	0.171285395
865.75	0.171281384
865.76	0.171276407
865.77	0.171270439
865.78	0.171265416
865.79	0.171261836
865.8	0.171258654
865.81	0.171255769
865.82	0.171254185
865.83	0.171253655
865.84	0.17125441
865.85	0.17125515
865.86	0.171256332
865.87	0.171258127
865.88	0.171258664
865.89	0.171259799
865.9	0.171260465
865.91	0.171259778
865.92	0.171259973
865.93	0.17125866
865.94	0.171257329
865.95	0.17125571
865.96	0.171254873
865.97	0.171253007
865.98	0.171249654
865.99	0.171244696
866	0.171238311
866.01	0.171231247
866.02	0.171222356
866.03	0.171211698
866.04	0.171200873
866.05	0.17118724
866.06	0.171172462
866.07	0.171157618
866.08	0.171145062
866.09	0.17113302
866.1	0.171123354
866.11	0.171116215
866.12	0.171109446
866.13	0.17110585
866.14	0.171104967
866.15	0.171104424
866.16	0.171107657
866.17	0.171110777
866.18	0.17111478
866.19	0.17111895
866.2	0.171122858
866.21	0.1711275
866.22	0.171130716
866.23	0.171132578
866.24	0.17113243
866.25	0.171131819
866.26	0.171129893
866.27	0.171126769
866.28	0.171122393
866.29	0.171116776
866.3	0.171110172
866.31	0.17110398
866.32	0.171097906
866.33	0.171092512
866.34	0.171087282
866.35	0.171083383
866.36	0.171080335
866.37	0.171078339
866.38	0.171077627
866.39	0.171078256
866.4	0.171079769
866.41	0.171081524
866.42	0.171083523
866.43	0.171085455
866.44	0.171087478
866.45	0.171088649
866.46	0.171089059
866.47	0.171089151
866.48	0.171088184
866.49	0.17108645
866.5	0.171083316
866.51	0.171078445
866.52	0.17107165
866.53	0.171064473
866.54	0.171056493
866.55	0.171048196
866.56	0.171039537
866.57	0.171030296
866.58	0.171021669
866.59	0.171013224
866.6	0.171005882
866.61	0.17100011
866.62	0.170996122
866.63	0.17099346
866.64	0.170992141
866.65	0.170990958
866.66	0.170990229
866.67	0.170989539
866.68	0.170987511
866.69	0.17098601
866.7	0.170982639
866.71	0.170979269
866.72	0.170974952
866.73	0.170969202
866.74	0.170962633
866.75	0.170957583
866.76	0.170953044
866.77	0.170949204
866.78	0.170945937
866.79	0.170945025
866.8	0.170945
866.81	0.170945939
866.82	0.170946822
866.83	0.170948391
866.84	0.170950778
866.85	0.170951289
866.86	0.170952485
866.87	0.170953099
866.88	0.170952524
866.89	0.170950045
866.9	0.170948458
866.91	0.170945195
866.92	0.170941544
866.93	0.17093927
866.94	0.170935236
866.95	0.170931901
866.96	0.17092852
866.97	0.170924217
866.98	0.170921142
866.99	0.170917865
867	0.17091443
867.01	0.170910639
867.02	0.170907414
867.03	0.170904172
867.04	0.170899922
867.05	0.17089516
867.06	0.170890417
867.07	0.170885394
867.08	0.170879855
867.09	0.170873256
867.1	0.170866532
867.11	0.170860249
867.12	0.170853334
867.13	0.170847434
867.14	0.170841917
867.15	0.17083886
867.16	0.170835101
867.17	0.170832845
867.18	0.170831679
867.19	0.170829142
867.2	0.170828034
867.21	0.17082598
867.22	0.170824505
867.23	0.170822789
867.24	0.170819088
867.25	0.170815227
867.26	0.17081001
867.27	0.170806369
867.28	0.170801202
867.29	0.170798171
867.3	0.170795533
867.31	0.170793127
867.32	0.170791885
867.33	0.17079154
867.34	0.170790717
867.35	0.170791134
867.36	0.170790914
867.37	0.170792057
867.38	0.170791396
867.39	0.170790391
867.4	0.170789725
867.41	0.170787792
867.42	0.170784716
867.43	0.170781821
867.44	0.170778387
867.45	0.17077579
867.46	0.170772613
867.47	0.170769366
867.48	0.170767136
867.49	0.170763642
867.5	0.170760911
867.51	0.170758164
867.52	0.170755598
867.53	0.170752329
867.54	0.170750054
867.55	0.170746273
867.56	0.170742749
867.57	0.170739091
867.58	0.170733417
867.59	0.170728908
867.6	0.170722736
867.61	0.170717422
867.62	0.170710563
867.63	0.170704489
867.64	0.170697138
867.65	0.170691555
867.66	0.17068622
867.67	0.170681715
867.68	0.170678097
867.69	0.170675705
867.7	0.17067335
867.71	0.170671052
867.72	0.170669032
867.73	0.170665359
867.74	0.170662279
867.75	0.170658401
867.76	0.170652215
867.77	0.170645479
867.78	0.170638276
867.79	0.170631
867.8	0.170623183
867.81	0.170616278
867.82	0.170611776
867.83	0.170609166
867.84	0.170608045
867.85	0.170607408
867.86	0.170609211
867.87	0.170612229
867.88	0.170615593
867.89	0.170619446
867.9	0.170623032
867.91	0.17062546
867.92	0.170627103
867.93	0.170627685
867.94	0.170626405
867.95	0.170625232
867.96	0.170623218
867.97	0.170620598
867.98	0.170616755
867.99	0.170613962
868	0.170609959
868.01	0.170607018
868.02	0.1706026
868.03	0.170599046
868.04	0.17059485
868.05	0.170591648
868.06	0.170588356
868.07	0.170585604
868.08	0.170581854
868.09	0.170578989
868.1	0.170575125
868.11	0.170572795
868.12	0.170569426
868.13	0.170565998
868.14	0.170563092
868.15	0.170559972
868.16	0.170555822
868.17	0.170551427
868.18	0.170547749
868.19	0.170543234
868.2	0.17053836
868.21	0.170534183
868.22	0.170528603
868.23	0.170523166
868.24	0.170518361
868.25	0.170512889
868.26	0.170508928
868.27	0.170505163
868.28	0.170502373
868.29	0.170499934
868.3	0.170498471
868.31	0.170495847
868.32	0.170493795
868.33	0.170491863
868.34	0.170489989
868.35	0.170487561
868.36	0.170484172
868.37	0.170481658
868.38	0.170477315
868.39	0.170472289
868.4	0.170467095
868.41	0.170463302
868.42	0.170459341
868.43	0.170456644
868.44	0.170453842
868.45	0.17045196
868.46	0.170450596
868.47	0.170449087
868.48	0.170448415
868.49	0.170447674
868.5	0.170447192
868.51	0.170446187
868.52	0.170445525
868.53	0.170443556
868.54	0.170442425
868.55	0.170439294
868.56	0.170436794
868.57	0.17043406
868.58	0.170431079
868.59	0.170427619
868.6	0.170424758
868.61	0.170420801
868.62	0.170417238
868.63	0.170413539
868.64	0.170409966
868.65	0.17040648
868.66	0.170403213
868.67	0.170400058
868.68	0.170396962
868.69	0.170394121
868.7	0.170389682
868.71	0.170386454
868.72	0.17038266
868.73	0.170378033
868.74	0.170373726
868.75	0.170369985
868.76	0.170364466
868.77	0.170360046
868.78	0.170354627
868.79	0.170350426
868.8	0.170347325
868.81	0.170344974
868.82	0.17034195
868.83	0.170340054
868.84	0.170338175
868.85	0.170336712
868.86	0.170334179
868.87	0.170333055
868.88	0.170330282
868.89	0.170327419
868.9	0.170324062
868.91	0.170319878
868.92	0.170315922
868.93	0.170311254
868.94	0.170305904
868.95	0.170302311
868.96	0.170298779
868.97	0.170296061
868.98	0.170293118
868.99	0.17029141
869	0.170289275
869.01	0.170287875
869.02	0.170286499
869.03	0.170284446
869.04	0.170283034
869.05	0.170281588
869.06	0.170279683
869.07	0.170277253
869.08	0.17027358
869.09	0.170271659
869.1	0.17026871
869.11	0.170265051
869.12	0.170262369
869.13	0.170260104
869.14	0.170256339
869.15	0.170253658
869.16	0.170250232
869.17	0.170247237
869.18	0.170244426
869.19	0.170240626
869.2	0.170238173
869.21	0.170234568
869.22	0.170230474
869.23	0.170227126
869.24	0.17022323
869.25	0.170220198
869.26	0.170216401
869.27	0.170214235
869.28	0.170210899
869.29	0.170207703
869.3	0.170203837
869.31	0.170200609
869.32	0.170196225
869.33	0.170193445
869.34	0.170188566
869.35	0.170185209
869.36	0.170180981
869.37	0.170176633
869.38	0.170172323
869.39	0.170167467
869.4	0.170164658
869.41	0.170160712
869.42	0.170158462
869.43	0.170156272
869.44	0.170153335
869.45	0.170151763
869.46	0.170149159
869.47	0.17014672
869.48	0.170144556
869.49	0.170142272
869.5	0.170139192
869.51	0.1701363
869.52	0.170133672
869.53	0.17012918
869.54	0.170125863
869.55	0.170122916
869.56	0.17011956
869.57	0.170116593
869.58	0.170114438
869.59	0.170111532
869.6	0.17010859
869.61	0.170106623
869.62	0.170103825
869.63	0.170102518
869.64	0.170099772
869.65	0.170097721
869.66	0.17009525
869.67	0.170092224
869.68	0.170089777
869.69	0.170086691
869.7	0.170083431
869.71	0.170080705
869.72	0.17007717
869.73	0.170074989
869.74	0.170072074
869.75	0.170068837
869.76	0.170065175
869.77	0.170062708
869.78	0.170060109
869.79	0.170057098
869.8	0.170055063
869.81	0.170051899
869.82	0.170049761
869.83	0.170046757
869.84	0.170043604
869.85	0.170041033
869.86	0.170037761
869.87	0.170035277
869.88	0.170032395
869.89	0.170029404
869.9	0.170025421
869.91	0.170021491
869.92	0.170017684
869.93	0.170013811
869.94	0.170009254
869.95	0.170005632
869.96	0.17000144
869.97	0.169996656
869.98	0.169992294
869.99	0.1699875
870	0.169984182
870.01	0.169980055
870.02	0.169977017
870.03	0.169974103
870.04	0.169971155
870.05	0.169968301
870.06	0.169965483
870.07	0.169963512
870.08	0.169960618
870.09	0.169958741
870.1	0.169956216
870.11	0.169952804
870.12	0.169949492
870.13	0.169946182
870.14	0.169943218
870.15	0.169940019
870.16	0.169936451
870.17	0.169933272
870.18	0.169930211
870.19	0.169928163
870.2	0.169924675
870.21	0.16992172
870.22	0.16991917
870.23	0.169916406
870.24	0.169913842
870.25	0.169911789
870.26	0.169909618
870.27	0.16990748
870.28	0.169904184
870.29	0.169901387
870.3	0.169898527
870.31	0.169896157
870.32	0.169893772
870.33	0.169891159
870.34	0.169888482
870.35	0.16988468
870.36	0.169882367
870.37	0.169879255
870.38	0.169875763
870.39	0.169873358
870.4	0.169870524
870.41	0.169867702
870.42	0.16986422
870.43	0.169860737
870.44	0.169857054
870.45	0.169854014
870.46	0.169849923
870.47	0.169846713
870.48	0.169843955
870.49	0.169840308
870.5	0.169837129
870.51	0.169832358
870.52	0.169829196
870.53	0.169825755
870.54	0.169821865
870.55	0.169818346
870.56	0.169815886
870.57	0.169811679
870.58	0.169808192
870.59	0.169804394
870.6	0.169800746
870.61	0.169798259
870.62	0.169795625
870.63	0.169792077
870.64	0.169789506
870.65	0.169786489
870.66	0.16978268
870.67	0.169780376
870.68	0.169776537
870.69	0.169773896
870.7	0.169770754
870.71	0.169768418
870.72	0.169764798
870.73	0.169762151
870.74	0.169758037
870.75	0.169755299
870.76	0.169751243
870.77	0.169748474
870.78	0.169745778
870.79	0.169743661
870.8	0.169740716
870.81	0.169736641
870.82	0.169733564
870.83	0.169730826
870.84	0.169727954
870.85	0.1697251
870.86	0.169722628
870.87	0.169718414
870.88	0.169710185
870.89	0.16969829
870.9	0.169683435
870.91	0.169665661
870.92	0.169642846
870.93	0.169617525
870.94	0.169588512
870.95	0.169558543
870.96	0.169527764
870.97	0.169498062
870.98	0.169476387
870.99	0.169461562
871	0.169453928
871.01	0.169453878
871.02	0.16945975
871.03	0.169473823
871.04	0.16949327
871.05	0.169516634
871.06	0.169540241
871.07	0.169563387
871.08	0.169583901
871.09	0.169599973
871.1	0.169612951
871.11	0.169623636
871.12	0.169629212
871.13	0.169632672
871.14	0.169631853
871.15	0.169630825
871.16	0.169628562
871.17	0.169626772
871.18	0.169624532
871.19	0.169622157
871.2	0.169618719
871.21	0.169616649
871.22	0.169613473
871.23	0.169611642
871.24	0.169609047
871.25	0.169606891
871.26	0.169604766
871.27	0.169601956
871.28	0.169598741
871.29	0.169596669
871.3	0.169593253
871.31	0.169590666
871.32	0.169588016
871.33	0.169585523
871.34	0.169581568
871.35	0.169577767
871.36	0.169573983
871.37	0.169570837
871.38	0.16956778
871.39	0.169564727
871.4	0.169561272
871.41	0.169557611
871.42	0.169554299
871.43	0.169551684
871.44	0.169547706
871.45	0.169544648
871.46	0.169542396
871.47	0.169539513
871.48	0.169536681
871.49	0.169532956
871.5	0.169530063
871.51	0.169526654
871.52	0.169523049
871.53	0.169520172
871.54	0.169517749
871.55	0.169514452
871.56	0.169510882
871.57	0.16950818
871.58	0.169504028
871.59	0.169500961
871.6	0.169498467
871.61	0.16949573
871.62	0.169493616
871.63	0.16949058
871.64	0.16948812
871.65	0.16948532
871.66	0.169481555
871.67	0.169478706
871.68	0.169475923
871.69	0.169473725
871.7	0.169469767
871.71	0.16946668
871.72	0.169463312
871.73	0.169458853
871.74	0.169455814
871.75	0.16945245
871.76	0.169450151
871.77	0.169447051
871.78	0.169444543
871.79	0.169441448
871.8	0.169437402
871.81	0.169435305
871.82	0.169432634
871.83	0.169429347
871.84	0.169426664
871.85	0.169424083
871.86	0.16942171
871.88	0.169418221
871.89	0.169414689
871.9	0.169411125
871.91	0.169408148
871.92	0.169404224
871.93	0.169401771
871.94	0.169398268
871.95	0.169394608
871.96	0.169391698
871.97	0.169388125
871.98	0.169385109
871.99	0.169381544
872	0.169378855
872.01	0.169376832
872.02	0.169373197
872.03	0.169370817
872.04	0.169367143
872.05	0.169364521
872.06	0.169362108
872.07	0.169359056
872.08	0.169356605
872.09	0.169353873
872.1	0.169350802
872.11	0.169348241
872.12	0.169344487
872.13	0.16934198
872.14	0.16933937
872.15	0.169336308
872.16	0.169333118
872.17	0.169330642
872.18	0.169326916
872.19	0.169324405
872.2	0.169320784
872.21	0.169318397
872.22	0.169315479
872.23	0.16931229
872.24	0.169308588
872.25	0.169305705
872.26	0.169301717
872.27	0.169298764
872.28	0.169295303
872.29	0.169292361
872.3	0.169288829
872.31	0.169286064
872.32	0.169281971
872.33	0.169279332
872.34	0.169275645
872.35	0.169271505
872.36	0.169268661
872.37	0.169266106
872.38	0.169262445
872.39	0.16925992
872.4	0.169256849
872.41	0.169253689
872.42	0.169250644
872.43	0.169248283
872.44	0.169245567
872.45	0.169242789
872.46	0.169239695
872.47	0.169237162
872.48	0.169234858
872.49	0.169231525
872.5	0.169228949
872.51	0.169225807
872.52	0.169222233
872.53	0.169219387
872.54	0.169216402
872.55	0.169213331
872.56	0.169210177
872.57	0.169206481
872.58	0.169202665
872.59	0.169199399
872.6	0.16919694
872.61	0.16919322
872.62	0.169190749
872.63	0.169187577
872.64	0.169184561
872.65	0.169181979
872.66	0.169178796
872.67	0.169176208
872.68	0.169173583
872.69	0.16916997
872.7	0.169167395
872.71	0.169164252
872.72	0.169160996
872.73	0.169157717
872.74	0.169155215
872.75	0.169152393
872.76	0.169149593
872.77	0.169146576
872.78	0.169144067
872.79	0.169141303
872.8	0.169138101
872.81	0.16913523
872.82	0.169132369
872.83	0.169130438
872.84	0.169126812
872.85	0.169124224
872.86	0.16912104
872.87	0.169117253
872.88	0.169113728
872.89	0.169111255
872.9	0.169107783
872.91	0.169104901
872.92	0.16910137
872.93	0.169098967
872.94	0.169096146
872.95	0.169092767
872.96	0.169089498
872.97	0.169086898
872.98	0.169083353
872.99	0.169081129
873	0.169077611
873.01	0.169074465
873.02	0.1690713
873.03	0.169068199
873.04	0.169064973
873.05	0.169061569
873.06	0.169059179
873.07	0.169056487
873.08	0.169052495
873.09	0.169049623
873.1	0.169045515
873.11	0.169042169
873.12	0.16903959
873.13	0.169036672
873.14	0.169033391
873.15	0.169030973
873.16	0.169027766
873.17	0.169025656
873.18	0.169022212
873.19	0.169018453
873.2	0.169016203
873.21	0.169012552
873.22	0.169009872
873.23	0.169006603
873.24	0.1690031
873.25	0.168999987
873.26	0.168996208
873.27	0.168992972
873.28	0.168989652
873.29	0.168986323
873.3	0.168982704
873.31	0.16898048
873.32	0.168977247
873.33	0.168974143
873.34	0.16897011
873.35	0.168967905
873.36	0.168965758
873.37	0.168962538
873.38	0.168960275
873.39	0.168958275
873.4	0.168955698
873.41	0.168953819
873.42	0.168950476
873.43	0.168948243
873.44	0.168945164
873.45	0.168943109
873.46	0.168939857
873.47	0.168937257
873.48	0.168933119
873.49	0.168929969
873.5	0.168926704
873.51	0.168923339
873.52	0.168919432
873.53	0.168917165
873.54	0.168913428
873.55	0.168909606
873.56	0.168906328
873.57	0.168903644
873.58	0.168899953
873.59	0.16889745
873.6	0.168894896
873.61	0.168891684
873.62	0.168889198
873.63	0.168886098
873.64	0.168882212
873.65	0.168879503
873.66	0.168876469
873.67	0.168874142
873.68	0.168871403
873.69	0.168867485
873.7	0.168864799
873.71	0.168861518
873.72	0.168857425
873.73	0.168854083
873.74	0.168851697
873.75	0.16884857
873.76	0.168845912
873.77	0.168842941
873.78	0.168839718
873.79	0.168836436
873.8	0.16883326
873.81	0.168830771
873.82	0.168827713
873.83	0.168825151
873.84	0.168822627
873.85	0.168818776
873.86	0.168815689
873.87	0.168811866
873.88	0.16880825
873.89	0.168805617
873.9	0.168802431
873.91	0.168799371
873.92	0.168796286
873.93	0.168794048
873.94	0.168790606
873.95	0.168786777
873.96	0.168783727
873.97	0.168781574
873.98	0.168778928
873.99	0.168775774
874	0.168772663
874.01	0.168768885
874.02	0.168766518
874.03	0.168762442
874.04	0.168760535
874.05	0.168756814
874.06	0.168754366
874.07	0.168752098
874.08	0.168748608
874.09	0.168744806
874.1	0.168742646
874.11	0.168739557
874.12	0.168736258
874.13	0.168733929
874.14	0.16873108
874.15	0.168727751
874.16	0.168725024
874.17	0.168721651
874.18	0.168718083
874.19	0.168714301
874.2	0.16871157
874.21	0.168708874
874.22	0.168705467
874.23	0.168702452
874.24	0.168699457
874.25	0.168695396
874.26	0.168693031
874.27	0.168689232
874.28	0.168686976
874.29	0.168684267
874.3	0.168681113
874.31	0.168677592
874.32	0.168674917
874.33	0.168670996
874.34	0.168667872
874.35	0.168665237
874.36	0.168662221
874.37	0.168659206
874.38	0.168656911
874.39	0.168653546
874.4	0.168650318
874.41	0.168646613
874.42	0.168644331
874.43	0.168641357
874.44	0.168638599
874.45	0.168635462
874.46	0.168633285
874.47	0.168630086
874.48	0.168626669
874.49	0.168624315
874.5	0.168622026
874.51	0.168619481
874.52	0.168616506
874.53	0.168614346
874.54	0.168611317
874.55	0.168607831
874.56	0.168605101
874.57	0.168602091
874.58	0.168599817
874.59	0.168596958
874.6	0.168594068
874.61	0.168590665
874.62	0.168588285
874.63	0.168583948
874.64	0.168581335
874.65	0.168577723
874.66	0.1685743
874.67	0.168570484
874.68	0.168568023
874.69	0.168563959
874.7	0.168559689
874.71	0.168555665
874.72	0.168552155
874.73	0.168548731
874.74	0.168545906
874.75	0.168543102
874.76	0.168539326
874.77	0.168536306
874.78	0.16853294
874.79	0.168529617
874.8	0.168526364
874.81	0.16852369
874.82	0.168521154
874.83	0.168517554
874.84	0.168515039
874.85	0.16851222
874.86	0.168508488
874.87	0.168504561
874.88	0.168501357
874.89	0.168498864
874.9	0.168495479
874.91	0.168493292
874.92	0.168489877
874.93	0.168485146
874.94	0.168481483
874.95	0.168477303
874.96	0.168473106
874.97	0.168468488
874.98	0.168463885
874.99	0.16845781
875	0.168445812
875.01	0.168426994
875.02	0.168404089
875.03	0.168374857
875.04	0.168339791
875.05	0.16830004
875.06	0.168254729
875.07	0.16820608
875.08	0.168157068
875.09	0.16811186
875.1	0.168076753
875.11	0.168054513
875.12	0.168044361
875.13	0.168045593
875.14	0.16805827
875.15	0.168083746
875.16	0.168120746
875.17	0.168164267
875.18	0.168208083
875.19	0.168251026
875.2	0.168288057
875.21	0.168319439
875.22	0.168344705
875.23	0.168364772
875.24	0.168377593
875.25	0.168384976
875.26	0.16838657
875.27	0.168384348
875.28	0.168382771
875.29	0.168380508
875.3	0.168378051
875.31	0.168374425
875.32	0.168372121
875.33	0.16836871
875.34	0.168366054
875.35	0.168362815
875.36	0.1683598
875.37	0.1683573
875.38	0.168353773
875.39	0.168350378
875.4	0.168347627
875.41	0.168343777
875.42	0.168341338
875.43	0.16833872
875.44	0.168336765
875.45	0.1683337
875.46	0.168330133
875.47	0.168327121
875.48	0.168324642
875.49	0.168322025
875.5	0.168318271
875.51	0.168316539
875.52	0.168312616
875.53	0.168310113
875.54	0.16830663
875.55	0.168304045
875.56	0.168300429
875.57	0.16829696
875.58	0.168294953
875.59	0.168291938
875.6	0.168289049
875.61	0.168285188
875.62	0.168282897
875.63	0.168279346
875.64	0.16827588
875.65	0.168272603
875.66	0.168269351
875.67	0.168266409
875.68	0.168263669
875.69	0.168259866
875.7	0.168255573
875.71	0.168252775
875.72	0.168248721
875.73	0.168246445
875.74	0.168243529
875.75	0.168239843
875.76	0.168237415
875.77	0.168233431
875.78	0.168230768
875.79	0.168227509
875.8	0.168224174
875.81	0.168221198
875.82	0.168219209
875.83	0.168215701
875.84	0.16821275
875.85	0.168209883
875.86	0.168206167
875.87	0.168202731
875.88	0.168199634
875.89	0.168195636
875.9	0.168192667
875.91	0.168189046
875.92	0.16818482
875.93	0.168178409
875.94	0.168171147
875.95	0.168163995
875.96	0.168156384
875.97	0.168148202
875.98	0.168138178
875.99	0.168124263
876	0.168099484
876.01	0.16806805
876.02	0.168028305
876.03	0.167980958
876.04	0.167926576
876.05	0.167866003
876.06	0.167797663
876.07	0.167728735
876.08	0.167662486
876.09	0.167605596
876.1	0.167568165
876.11	0.167549568
876.12	0.167548157
876.13	0.167562685
876.14	0.167595918
876.15	0.167644998
876.16	0.167709531
876.17	0.167776265
876.18	0.167841751
876.19	0.167901694
876.2	0.167953646
876.21	0.167995498
876.22	0.168025896
876.23	0.168042713
876.24	0.168044831
876.25	0.168034352
876.26	0.168011057
876.27	0.167981438
876.28	0.167945488
876.29	0.167905797
876.3	0.167864345
876.31	0.167822277
876.32	0.167786435
876.33	0.167759295
876.34	0.167742191
876.35	0.167735757
876.36	0.167739117
876.37	0.167751915
876.38	0.167775067
876.39	0.167806483
876.4	0.167841156
876.41	0.167876502
876.42	0.167909234
876.43	0.167938415
876.44	0.167960975
876.45	0.167980658
876.46	0.167994097
876.47	0.168004096
876.48	0.168007893
876.49	0.168008268
876.5	0.168006028
876.51	0.168005484
876.52	0.168003871
876.53	0.168000901
876.54	0.167998986
876.55	0.167996374
876.56	0.167993646
876.57	0.167991141
876.58	0.167987998
876.59	0.167985425
876.6	0.167983098
876.61	0.167979783
876.62	0.167977545
876.63	0.167974323
876.64	0.167972582
876.65	0.167970148
876.66	0.167967206
876.67	0.16796552
876.68	0.167962723
876.69	0.167959801
876.7	0.167956724
876.71	0.167954043
876.72	0.167951133
876.73	0.167949028
876.74	0.167945585
876.75	0.167942804
876.76	0.16793956
876.77	0.167936198
876.78	0.16793234
876.79	0.167928965
876.8	0.167925408
876.81	0.167923028
876.82	0.167919106
876.83	0.167916578
876.84	0.167913243
876.85	0.167909507
876.86	0.167906269
876.87	0.167903877
876.88	0.167901111
876.89	0.167897693
876.9	0.167894765
876.91	0.167892357
876.92	0.167889382
876.93	0.167884944
876.94	0.167881836
876.95	0.16787911
876.96	0.167875959
876.97	0.167873203
876.98	0.167870874
876.99	0.167867707
877	0.167864689
877.01	0.167860348
877.02	0.167857962
877.03	0.16785491
877.04	0.167851842
877.05	0.167848821
877.06	0.167846641
877.07	0.167842213
877.08	0.167838197
877.09	0.167833106
877.1	0.167828574
877.11	0.167822745
877.12	0.1678172
877.13	0.167811302
877.14	0.167802234
877.15	0.167788057
877.16	0.167769579
877.17	0.16774639
877.18	0.167718639
877.19	0.167686422
877.2	0.167649954
877.21	0.167609942
877.22	0.167568121
877.23	0.167526788
877.24	0.167490259
877.25	0.167463918
877.26	0.16744886
877.27	0.167442873
877.28	0.167447319
877.29	0.167462103
877.3	0.167487195
